Eatery Name,Hour,15 Minutes,Business Date,Transactions
Trillium,10,00-14,10/20/2023,23
Trillium,10,15-29,10/20/2023,6
Trillium,10,15-29,10/20/2023,16
Trillium,10,30-44,10/20/2023,2
Trillium,10,45-59,10/20/2023,2
Trillium,10,45-59,10/20/2023,1
Trillium,10,45-59,10/20/2023,11
Trillium,11,00-14,10/20/2023,24
Trillium,11,00-14,10/20/2023,1
Trillium,11,00-14,10/20/2023,1
Trillium,11,00-14,10/20/2023,60
Trillium,11,15-29,10/20/2023,2
Trillium,11,15-29,10/20/2023,27
Trillium,11,15-29,10/20/2023,3
Trillium,11,15-29,10/20/2023,47
Trillium,11,30-44,10/20/2023,14
Trillium,11,30-44,10/20/2023,6
Trillium,11,30-44,10/20/2023,32
Trillium,11,45-59,10/20/2023,30
Trillium,11,45-59,10/20/2023,1
Trillium,11,45-59,10/20/2023,7
Trillium,11,45-59,10/20/2023,24
Trillium,12,00-14,10/20/2023,48
Trillium,12,00-14,10/20/2023,2
Trillium,12,00-14,10/20/2023,68
Trillium,12,15-29,10/20/2023,51
Trillium,12,15-29,10/20/2023,7
Trillium,12,15-29,10/20/2023,82
Trillium,12,30-44,10/20/2023,45
Trillium,12,30-44,10/20/2023,1
Trillium,12,30-44,10/20/2023,11
Trillium,12,30-44,10/20/2023,60
Trillium,12,45-59,10/20/2023,28
Trillium,12,45-59,10/20/2023,1
Trillium,12,45-59,10/20/2023,2
Trillium,12,45-59,10/20/2023,29
Trillium,13,00-14,10/20/2023,21
Trillium,13,00-14,10/20/2023,2
Trillium,13,00-14,10/20/2023,23
Trillium,13,15-29,10/20/2023,42
Trillium,13,15-29,10/20/2023,2
Trillium,13,15-29,10/20/2023,2
Trillium,13,15-29,10/20/2023,58
Trillium,13,30-44,10/20/2023,28
Trillium,13,30-44,10/20/2023,7
Trillium,13,30-44,10/20/2023,38
Trillium,13,45-59,10/20/2023,14
Trillium,13,45-59,10/20/2023,4
Trillium,13,45-59,10/20/2023,18
Trillium,14,00-14,10/20/2023,4
Trillium,14,00-14,10/20/2023,8
Trillium,08,00-14,10/23/2023,8
Trillium,08,00-14,10/23/2023,1
Trillium,08,00-14,10/23/2023,4
Trillium,08,15-29,10/23/2023,6
Trillium,08,15-29,10/23/2023,1
Trillium,08,15-29,10/23/2023,2
Trillium,08,15-29,10/23/2023,8
Trillium,08,30-44,10/23/2023,8
Trillium,08,30-44,10/23/2023,14
Trillium,08,45-59,10/23/2023,10
Trillium,08,45-59,10/23/2023,2
Trillium,08,45-59,10/23/2023,22
Trillium,09,00-14,10/23/2023,7
Trillium,09,00-14,10/23/2023,23
Trillium,09,15-29,10/23/2023,8
Trillium,09,15-29,10/23/2023,1
Trillium,09,15-29,10/23/2023,2
Trillium,09,15-29,10/23/2023,14
Trillium,09,30-44,10/23/2023,2
Trillium,09,30-44,10/23/2023,1
Trillium,09,30-44,10/23/2023,14
Trillium,09,45-59,10/23/2023,16
Trillium,09,45-59,10/23/2023,16
Trillium,10,00-14,10/23/2023,20
Trillium,10,00-14,10/23/2023,2
Trillium,10,00-14,10/23/2023,34
Trillium,10,15-29,10/23/2023,11
Trillium,10,15-29,10/23/2023,1
Trillium,10,15-29,10/23/2023,1
Trillium,10,15-29,10/23/2023,23
Trillium,10,30-44,10/23/2023,1
Trillium,10,30-44,10/23/2023,6
Trillium,10,45-59,10/23/2023,3
Trillium,10,45-59,10/23/2023,1
Trillium,10,45-59,10/23/2023,12
Trillium,11,00-14,10/23/2023,35
Trillium,11,00-14,10/23/2023,2
Trillium,11,00-14,10/23/2023,2
Trillium,11,00-14,10/23/2023,98
Trillium,11,15-29,10/23/2023,1
Trillium,11,15-29,10/23/2023,20
Trillium,11,15-29,10/23/2023,3
Trillium,11,15-29,10/23/2023,4
Trillium,11,15-29,10/23/2023,58
Trillium,11,30-44,10/23/2023,37
Trillium,11,30-44,10/23/2023,3
Trillium,11,30-44,10/23/2023,3
Trillium,11,30-44,10/23/2023,71
Trillium,11,45-59,10/23/2023,37
Trillium,11,45-59,10/23/2023,1
Trillium,11,45-59,10/23/2023,7
Trillium,11,45-59,10/23/2023,43
Trillium,12,00-14,10/23/2023,53
Trillium,12,00-14,10/23/2023,1
Trillium,12,00-14,10/23/2023,7
Trillium,12,00-14,10/23/2023,97
Trillium,12,15-29,10/23/2023,48
Trillium,12,15-29,10/23/2023,1
Trillium,12,15-29,10/23/2023,7
Trillium,12,15-29,10/23/2023,112
Trillium,12,30-44,10/23/2023,2
Trillium,12,30-44,10/23/2023,45
Trillium,12,30-44,10/23/2023,7
Trillium,12,30-44,10/23/2023,45
Trillium,12,45-59,10/23/2023,34
Trillium,12,45-59,10/23/2023,6
Trillium,12,45-59,10/23/2023,47
Trillium,13,00-14,10/23/2023,60
Trillium,13,00-14,10/23/2023,4
Trillium,13,00-14,10/23/2023,8
Trillium,13,00-14,10/23/2023,85
Trillium,13,15-29,10/23/2023,51
Trillium,13,15-29,10/23/2023,1
Trillium,13,15-29,10/23/2023,2
Trillium,13,15-29,10/23/2023,87
Trillium,13,30-44,10/23/2023,27
Trillium,13,30-44,10/23/2023,2
Trillium,13,30-44,10/23/2023,4
Trillium,13,30-44,10/23/2023,29
Trillium,13,45-59,10/23/2023,24
Trillium,13,45-59,10/23/2023,1
Trillium,13,45-59,10/23/2023,5
Trillium,13,45-59,10/23/2023,23
Trillium,14,00-14,10/23/2023,15
Trillium,14,00-14,10/23/2023,1
Trillium,14,00-14,10/23/2023,1
Trillium,14,00-14,10/23/2023,16
Trillium,14,15-29,10/23/2023,23
Trillium,14,15-29,10/23/2023,51
Trillium,14,30-44,10/23/2023,23
Trillium,14,30-44,10/23/2023,1
Trillium,14,30-44,10/23/2023,36
Trillium,14,45-59,10/23/2023,1
Trillium,14,45-59,10/23/2023,22
Trillium,14,45-59,10/23/2023,1
Trillium,14,45-59,10/23/2023,56
Trillium,15,00-14,10/23/2023,4
Trillium,15,00-14,10/23/2023,8
Trillium,07,45-59,10/24/2023,1
Trillium,08,00-14,10/24/2023,2
Trillium,08,00-14,10/24/2023,9
Trillium,08,15-29,10/24/2023,6
Trillium,08,15-29,10/24/2023,4
Trillium,08,15-29,10/24/2023,15
Trillium,08,30-44,10/24/2023,9
Trillium,08,30-44,10/24/2023,1
Trillium,08,30-44,10/24/2023,1
Trillium,08,30-44,10/24/2023,9
Trillium,08,45-59,10/24/2023,16
Trillium,08,45-59,10/24/2023,20
Trillium,09,00-14,10/24/2023,1
Trillium,09,00-14,10/24/2023,10
Trillium,09,00-14,10/24/2023,1
Trillium,09,00-14,10/24/2023,34
Trillium,09,15-29,10/24/2023,1
Trillium,09,15-29,10/24/2023,11
Trillium,09,15-29,10/24/2023,25
Trillium,09,30-44,10/24/2023,17
Trillium,09,30-44,10/24/2023,1
Trillium,09,30-44,10/24/2023,19
Trillium,09,45-59,10/24/2023,12
Trillium,09,45-59,10/24/2023,2
Trillium,09,45-59,10/24/2023,3
Trillium,09,45-59,10/24/2023,24
Trillium,10,00-14,10/24/2023,19
Trillium,10,00-14,10/24/2023,1
Trillium,10,00-14,10/24/2023,33
Trillium,10,15-29,10/24/2023,9
Trillium,10,15-29,10/24/2023,1
Trillium,10,15-29,10/24/2023,1
Trillium,10,15-29,10/24/2023,18
Trillium,10,30-44,10/24/2023,6
Trillium,10,30-44,10/24/2023,6
Trillium,10,45-59,10/24/2023,5
Trillium,10,45-59,10/24/2023,6
Trillium,11,00-14,10/24/2023,26
Trillium,11,00-14,10/24/2023,1
Trillium,11,00-14,10/24/2023,62
Trillium,11,15-29,10/24/2023,32
Trillium,11,15-29,10/24/2023,1
Trillium,11,15-29,10/24/2023,7
Trillium,11,15-29,10/24/2023,59
Trillium,11,30-44,10/24/2023,60
Trillium,11,30-44,10/24/2023,1
Trillium,11,30-44,10/24/2023,2
Trillium,11,30-44,10/24/2023,129
Trillium,11,45-59,10/24/2023,48
Trillium,11,45-59,10/24/2023,9
Trillium,11,45-59,10/24/2023,67
Trillium,12,00-14,10/24/2023,44
Trillium,12,00-14,10/24/2023,7
Trillium,12,00-14,10/24/2023,80
Trillium,12,15-29,10/24/2023,33
Trillium,12,15-29,10/24/2023,2
Trillium,12,15-29,10/24/2023,10
Trillium,12,15-29,10/24/2023,61
Trillium,12,30-44,10/24/2023,32
Trillium,12,30-44,10/24/2023,1
Trillium,12,30-44,10/24/2023,4
Trillium,12,30-44,10/24/2023,39
Trillium,12,45-59,10/24/2023,52
Trillium,12,45-59,10/24/2023,1
Trillium,12,45-59,10/24/2023,9
Trillium,12,45-59,10/24/2023,80
Trillium,13,00-14,10/24/2023,2
Trillium,13,00-14,10/24/2023,79
Trillium,13,00-14,10/24/2023,3
Trillium,13,00-14,10/24/2023,3
Trillium,13,00-14,10/24/2023,110
Trillium,13,15-29,10/24/2023,43
Trillium,13,15-29,10/24/2023,4
Trillium,13,15-29,10/24/2023,6
Trillium,13,15-29,10/24/2023,57
Trillium,13,30-44,10/24/2023,18
Trillium,13,30-44,10/24/2023,1
Trillium,13,30-44,10/24/2023,3
Trillium,13,30-44,10/24/2023,36
Trillium,13,45-59,10/24/2023,21
Trillium,13,45-59,10/24/2023,1
Trillium,13,45-59,10/24/2023,7
Trillium,13,45-59,10/24/2023,25
Trillium,14,00-14,10/24/2023,19
Trillium,14,00-14,10/24/2023,3
Trillium,14,00-14,10/24/2023,2
Trillium,14,00-14,10/24/2023,24
Trillium,14,15-29,10/24/2023,19
Trillium,14,15-29,10/24/2023,2
Trillium,14,15-29,10/24/2023,46
Trillium,14,30-44,10/24/2023,18
Trillium,14,30-44,10/24/2023,3
Trillium,14,30-44,10/24/2023,34
Trillium,14,45-59,10/24/2023,18
Trillium,14,45-59,10/24/2023,1
Trillium,14,45-59,10/24/2023,1
Trillium,14,45-59,10/24/2023,25
Trillium,08,00-14,10/25/2023,4
Trillium,08,00-14,10/25/2023,1
Trillium,08,00-14,10/25/2023,10
Trillium,08,15-29,10/25/2023,5
Trillium,08,15-29,10/25/2023,1
Trillium,08,15-29,10/25/2023,3
Trillium,08,15-29,10/25/2023,22
Trillium,08,30-44,10/25/2023,3
Trillium,08,30-44,10/25/2023,1
Trillium,08,30-44,10/25/2023,11
Trillium,08,45-59,10/25/2023,9
Trillium,08,45-59,10/25/2023,1
Trillium,08,45-59,10/25/2023,21
Trillium,09,00-14,10/25/2023,12
Trillium,09,00-14,10/25/2023,1
Trillium,09,00-14,10/25/2023,14
Trillium,09,15-29,10/25/2023,11
Trillium,09,15-29,10/25/2023,2
Trillium,09,15-29,10/25/2023,25
Trillium,09,30-44,10/25/2023,8
Trillium,09,30-44,10/25/2023,23
Trillium,09,45-59,10/25/2023,12
Trillium,09,45-59,10/25/2023,1
Trillium,09,45-59,10/25/2023,19
Trillium,10,00-14,10/25/2023,24
Trillium,10,00-14,10/25/2023,1
Trillium,10,00-14,10/25/2023,42
Trillium,10,15-29,10/25/2023,10
Trillium,10,15-29,10/25/2023,1
Trillium,10,15-29,10/25/2023,1
Trillium,10,15-29,10/25/2023,20
Trillium,10,30-44,10/25/2023,4
Trillium,10,30-44,10/25/2023,1
Trillium,10,45-59,10/25/2023,4
Trillium,10,45-59,10/25/2023,2
Trillium,10,45-59,10/25/2023,8
Trillium,11,00-14,10/25/2023,50
Trillium,11,00-14,10/25/2023,2
Trillium,11,00-14,10/25/2023,88
Trillium,11,15-29,10/25/2023,28
Trillium,11,15-29,10/25/2023,6
Trillium,11,15-29,10/25/2023,70
Trillium,11,30-44,10/25/2023,45
Trillium,11,30-44,10/25/2023,1
Trillium,11,30-44,10/25/2023,5
Trillium,11,30-44,10/25/2023,75
Trillium,11,45-59,10/25/2023,37
Trillium,11,45-59,10/25/2023,2
Trillium,11,45-59,10/25/2023,15
Trillium,11,45-59,10/25/2023,61
Trillium,12,00-14,10/25/2023,1
Trillium,12,00-14,10/25/2023,37
Trillium,12,00-14,10/25/2023,9
Trillium,12,00-14,10/25/2023,60
Trillium,12,15-29,10/25/2023,1
Trillium,12,15-29,10/25/2023,62
Trillium,12,15-29,10/25/2023,1
Trillium,12,15-29,10/25/2023,11
Trillium,12,15-29,10/25/2023,87
Trillium,12,30-44,10/25/2023,1
Trillium,12,30-44,10/25/2023,50
Trillium,12,30-44,10/25/2023,1
Trillium,12,30-44,10/25/2023,7
Trillium,12,30-44,10/25/2023,83
Trillium,12,45-59,10/25/2023,34
Trillium,12,45-59,10/25/2023,8
Trillium,12,45-59,10/25/2023,42
Trillium,13,00-14,10/25/2023,58
Trillium,13,00-14,10/25/2023,3
Trillium,13,00-14,10/25/2023,8
Trillium,13,00-14,10/25/2023,74
Trillium,13,15-29,10/25/2023,49
Trillium,13,15-29,10/25/2023,1
Trillium,13,15-29,10/25/2023,2
Trillium,13,15-29,10/25/2023,108
Trillium,13,30-44,10/25/2023,1
Trillium,13,30-44,10/25/2023,30
Trillium,13,30-44,10/25/2023,2
Trillium,13,30-44,10/25/2023,4
Trillium,13,30-44,10/25/2023,50
Trillium,13,45-59,10/25/2023,21
Trillium,13,45-59,10/25/2023,1
Trillium,13,45-59,10/25/2023,6
Trillium,13,45-59,10/25/2023,25
Trillium,14,00-14,10/25/2023,19
Trillium,14,00-14,10/25/2023,2
Trillium,14,00-14,10/25/2023,22
Trillium,14,15-29,10/25/2023,38
Trillium,14,15-29,10/25/2023,1
Trillium,14,15-29,10/25/2023,1
Trillium,14,15-29,10/25/2023,44
Trillium,14,30-44,10/25/2023,22
Trillium,14,30-44,10/25/2023,1
Trillium,14,30-44,10/25/2023,39
Trillium,14,45-59,10/25/2023,15
Trillium,14,45-59,10/25/2023,1
Trillium,14,45-59,10/25/2023,30
Trillium,15,00-14,10/25/2023,1
Trillium,15,00-14,10/25/2023,1
Trillium,15,00-14,10/25/2023,4
Trillium,08,00-14,10/26/2023,2
Trillium,08,00-14,10/26/2023,1
Trillium,08,00-14,10/26/2023,10
Trillium,08,15-29,10/26/2023,6
Trillium,08,15-29,10/26/2023,2
Trillium,08,15-29,10/26/2023,7
Trillium,08,30-44,10/26/2023,5
Trillium,08,30-44,10/26/2023,1
Trillium,08,30-44,10/26/2023,11
Trillium,08,45-59,10/26/2023,19
Trillium,08,45-59,10/26/2023,2
Trillium,08,45-59,10/26/2023,14
Trillium,09,00-14,10/26/2023,3
Trillium,09,00-14,10/26/2023,13
Trillium,09,00-14,10/26/2023,1
Trillium,09,00-14,10/26/2023,23
Trillium,09,15-29,10/26/2023,16
Trillium,09,15-29,10/26/2023,1
Trillium,09,15-29,10/26/2023,23
Trillium,09,30-44,10/26/2023,11
Trillium,09,30-44,10/26/2023,2
Trillium,09,30-44,10/26/2023,23
Trillium,09,45-59,10/26/2023,12
Trillium,09,45-59,10/26/2023,1
Trillium,09,45-59,10/26/2023,28
Trillium,10,00-14,10/26/2023,22
Trillium,10,00-14,10/26/2023,1
Trillium,10,00-14,10/26/2023,2
Trillium,10,00-14,10/26/2023,35
Trillium,10,15-29,10/26/2023,10
Trillium,10,15-29,10/26/2023,17
Trillium,10,30-44,10/26/2023,3
Trillium,10,45-59,10/26/2023,8
Trillium,10,45-59,10/26/2023,6
Trillium,11,00-14,10/26/2023,33
Trillium,11,00-14,10/26/2023,1
Trillium,11,00-14,10/26/2023,6
Trillium,11,00-14,10/26/2023,51
Trillium,11,15-29,10/26/2023,27
Trillium,11,15-29,10/26/2023,1
Trillium,11,15-29,10/26/2023,1
Trillium,11,15-29,10/26/2023,1
Trillium,11,15-29,10/26/2023,59
Trillium,11,30-44,10/26/2023,51
Trillium,11,30-44,10/26/2023,1
Trillium,11,30-44,10/26/2023,2
Trillium,11,30-44,10/26/2023,123
Trillium,11,45-59,10/26/2023,40
Trillium,11,45-59,10/26/2023,8
Trillium,11,45-59,10/26/2023,62
Trillium,12,00-14,10/26/2023,39
Trillium,12,00-14,10/26/2023,6
Trillium,12,00-14,10/26/2023,50
Trillium,12,15-29,10/26/2023,37
Trillium,12,15-29,10/26/2023,6
Trillium,12,15-29,10/26/2023,58
Trillium,12,30-44,10/26/2023,32
Trillium,12,30-44,10/26/2023,1
Trillium,12,30-44,10/26/2023,8
Trillium,12,30-44,10/26/2023,46
Trillium,12,45-59,10/26/2023,50
Trillium,12,45-59,10/26/2023,3
Trillium,12,45-59,10/26/2023,6
Trillium,12,45-59,10/26/2023,68
Trillium,13,00-14,10/26/2023,3
Trillium,13,00-14,10/26/2023,75
Trillium,13,00-14,10/26/2023,6
Trillium,13,00-14,10/26/2023,8
Trillium,13,00-14,10/26/2023,128
Trillium,13,15-29,10/26/2023,3
Trillium,13,15-29,10/26/2023,54
Trillium,13,15-29,10/26/2023,4
Trillium,13,15-29,10/26/2023,3
Trillium,13,15-29,10/26/2023,90
Trillium,13,30-44,10/26/2023,25
Trillium,13,30-44,10/26/2023,1
Trillium,13,30-44,10/26/2023,6
Trillium,13,30-44,10/26/2023,33
Trillium,13,45-59,10/26/2023,15
Trillium,13,45-59,10/26/2023,1
Trillium,13,45-59,10/26/2023,20
Trillium,14,00-14,10/26/2023,18
Trillium,14,00-14,10/26/2023,1
Trillium,14,00-14,10/26/2023,25
Trillium,14,15-29,10/26/2023,24
Trillium,14,15-29,10/26/2023,3
Trillium,14,15-29,10/26/2023,35
Trillium,14,30-44,10/26/2023,15
Trillium,14,30-44,10/26/2023,1
Trillium,14,30-44,10/26/2023,23
Trillium,14,45-59,10/26/2023,19
Trillium,14,45-59,10/26/2023,1
Trillium,14,45-59,10/26/2023,22
Trillium,15,00-14,10/26/2023,1
Trillium,15,00-14,10/26/2023,2
Trillium,08,00-14,10/27/2023,3
Trillium,08,00-14,10/27/2023,2
Trillium,08,00-14,10/27/2023,1
Trillium,08,15-29,10/27/2023,4
Trillium,08,15-29,10/27/2023,1
Trillium,08,15-29,10/27/2023,5
Trillium,08,30-44,10/27/2023,7
Trillium,08,30-44,10/27/2023,11
Trillium,08,45-59,10/27/2023,14
Trillium,08,45-59,10/27/2023,2
Trillium,08,45-59,10/27/2023,23
Trillium,09,00-14,10/27/2023,1
Trillium,09,00-14,10/27/2023,11
Trillium,09,00-14,10/27/2023,2
Trillium,09,00-14,10/27/2023,18
Trillium,09,15-29,10/27/2023,13
Trillium,09,15-29,10/27/2023,1
Trillium,09,15-29,10/27/2023,1
Trillium,09,15-29,10/27/2023,16
Trillium,09,30-44,10/27/2023,9
Trillium,09,30-44,10/27/2023,2
Trillium,09,30-44,10/27/2023,1
Trillium,09,30-44,10/27/2023,26
Trillium,09,45-59,10/27/2023,7
Trillium,09,45-59,10/27/2023,22
Trillium,10,00-14,10/27/2023,11
Trillium,10,00-14,10/27/2023,2
Trillium,10,00-14,10/27/2023,26
Trillium,10,15-29,10/27/2023,6
Trillium,10,15-29,10/27/2023,14
Trillium,10,30-44,10/27/2023,5
Trillium,10,30-44,10/27/2023,4
Trillium,10,45-59,10/27/2023,5
Trillium,10,45-59,10/27/2023,5
Trillium,11,00-14,10/27/2023,1
Trillium,11,00-14,10/27/2023,32
Trillium,11,00-14,10/27/2023,68
Trillium,11,15-29,10/27/2023,2
Trillium,11,15-29,10/27/2023,37
Trillium,11,15-29,10/27/2023,4
Trillium,11,15-29,10/27/2023,47
Trillium,11,30-44,10/27/2023,29
Trillium,11,30-44,10/27/2023,2
Trillium,11,30-44,10/27/2023,21
Trillium,11,45-59,10/27/2023,1
Trillium,11,45-59,10/27/2023,26
Trillium,11,45-59,10/27/2023,1
Trillium,11,45-59,10/27/2023,6
Trillium,11,45-59,10/27/2023,28
Trillium,12,00-14,10/27/2023,56
Trillium,12,00-14,10/27/2023,2
Trillium,12,00-14,10/27/2023,8
Trillium,12,00-14,10/27/2023,59
Trillium,12,15-29,10/27/2023,53
Trillium,12,15-29,10/27/2023,14
Trillium,12,15-29,10/27/2023,101
Trillium,12,30-44,10/27/2023,44
Trillium,12,30-44,10/27/2023,10
Trillium,12,30-44,10/27/2023,46
Trillium,12,45-59,10/27/2023,24
Trillium,12,45-59,10/27/2023,1
Trillium,12,45-59,10/27/2023,5
Trillium,12,45-59,10/27/2023,30
Trillium,13,00-14,10/27/2023,29
Trillium,13,00-14,10/27/2023,2
Trillium,13,00-14,10/27/2023,37
Trillium,13,15-29,10/27/2023,51
Trillium,13,15-29,10/27/2023,1
Trillium,13,15-29,10/27/2023,4
Trillium,13,15-29,10/27/2023,48
Trillium,13,30-44,10/27/2023,2
Trillium,13,30-44,10/27/2023,33
Trillium,13,30-44,10/27/2023,3
Trillium,13,30-44,10/27/2023,2
Trillium,13,30-44,10/27/2023,25
Trillium,13,45-59,10/27/2023,14
Trillium,13,45-59,10/27/2023,1
Trillium,13,45-59,10/27/2023,3
Trillium,13,45-59,10/27/2023,18
Trillium,14,00-14,10/27/2023,4
Trillium,14,00-14,10/27/2023,1
Trillium,08,00-14,10/30/2023,3
Trillium,08,00-14,10/30/2023,2
Trillium,08,00-14,10/30/2023,5
Trillium,08,15-29,10/30/2023,6
Trillium,08,15-29,10/30/2023,4
Trillium,08,15-29,10/30/2023,8
Trillium,08,30-44,10/30/2023,14
Trillium,08,30-44,10/30/2023,1
Trillium,08,30-44,10/30/2023,19
Trillium,08,45-59,10/30/2023,11
Trillium,08,45-59,10/30/2023,2
Trillium,08,45-59,10/30/2023,27
Trillium,09,00-14,10/30/2023,13
Trillium,09,00-14,10/30/2023,1
Trillium,09,00-14,10/30/2023,18
Trillium,09,15-29,10/30/2023,13
Trillium,09,15-29,10/30/2023,1
Trillium,09,15-29,10/30/2023,18
Trillium,09,30-44,10/30/2023,6
Trillium,09,30-44,10/30/2023,4
Trillium,09,30-44,10/30/2023,16
Trillium,09,45-59,10/30/2023,7
Trillium,09,45-59,10/30/2023,17
Trillium,10,00-14,10/30/2023,17
Trillium,10,00-14,10/30/2023,1
Trillium,10,00-14,10/30/2023,23
Trillium,10,15-29,10/30/2023,11
Trillium,10,15-29,10/30/2023,14
Trillium,10,30-44,10/30/2023,2
Trillium,10,30-44,10/30/2023,6
Trillium,10,45-59,10/30/2023,6
Trillium,10,45-59,10/30/2023,7
Trillium,11,00-14,10/30/2023,1
Trillium,11,00-14,10/30/2023,37
Trillium,11,00-14,10/30/2023,3
Trillium,11,00-14,10/30/2023,90
Trillium,11,15-29,10/30/2023,23
Trillium,11,15-29,10/30/2023,4
Trillium,11,15-29,10/30/2023,3
Trillium,11,15-29,10/30/2023,65
Trillium,11,30-44,10/30/2023,45
Trillium,11,30-44,10/30/2023,7
Trillium,11,30-44,10/30/2023,66
Trillium,11,45-59,10/30/2023,26
Trillium,11,45-59,10/30/2023,4
Trillium,11,45-59,10/30/2023,30
Trillium,12,00-14,10/30/2023,1
Trillium,12,00-14,10/30/2023,39
Trillium,12,00-14,10/30/2023,3
Trillium,12,00-14,10/30/2023,2
Trillium,12,00-14,10/30/2023,78
Trillium,12,15-29,10/30/2023,63
Trillium,12,15-29,10/30/2023,1
Trillium,12,15-29,10/30/2023,10
Trillium,12,15-29,10/30/2023,101
Trillium,12,30-44,10/30/2023,3
Trillium,12,30-44,10/30/2023,37
Trillium,12,30-44,10/30/2023,1
Trillium,12,30-44,10/30/2023,2
Trillium,12,30-44,10/30/2023,44
Trillium,12,45-59,10/30/2023,32
Trillium,12,45-59,10/30/2023,2
Trillium,12,45-59,10/30/2023,1
Trillium,12,45-59,10/30/2023,27
Trillium,13,00-14,10/30/2023,49
Trillium,13,00-14,10/30/2023,2
Trillium,13,00-14,10/30/2023,5
Trillium,13,00-14,10/30/2023,67
Trillium,13,15-29,10/30/2023,58
Trillium,13,15-29,10/30/2023,3
Trillium,13,15-29,10/30/2023,4
Trillium,13,15-29,10/30/2023,75
Trillium,13,30-44,10/30/2023,25
Trillium,13,30-44,10/30/2023,1
Trillium,13,30-44,10/30/2023,7
Trillium,13,30-44,10/30/2023,35
Trillium,13,45-59,10/30/2023,16
Trillium,13,45-59,10/30/2023,1
Trillium,13,45-59,10/30/2023,1
Trillium,13,45-59,10/30/2023,13
Trillium,14,00-14,10/30/2023,21
Trillium,14,00-14,10/30/2023,1
Trillium,14,00-14,10/30/2023,21
Trillium,14,15-29,10/30/2023,26
Trillium,14,15-29,10/30/2023,1
Trillium,14,15-29,10/30/2023,47
Trillium,14,30-44,10/30/2023,13
Trillium,14,30-44,10/30/2023,29
Trillium,14,45-59,10/30/2023,29
Trillium,14,45-59,10/30/2023,2
Trillium,14,45-59,10/30/2023,52
Trillium,15,00-14,10/30/2023,2
Trillium,15,00-14,10/30/2023,3
Trillium,08,00-14,10/31/2023,4
Trillium,08,00-14,10/31/2023,4
Trillium,08,15-29,10/31/2023,6
Trillium,08,15-29,10/31/2023,3
Trillium,08,15-29,10/31/2023,13
Trillium,08,30-44,10/31/2023,9
Trillium,08,30-44,10/31/2023,1
Trillium,08,30-44,10/31/2023,16
Trillium,08,45-59,10/31/2023,1
Trillium,08,45-59,10/31/2023,16
Trillium,08,45-59,10/31/2023,14
Trillium,09,00-14,10/31/2023,12
Trillium,09,00-14,10/31/2023,1
Trillium,09,00-14,10/31/2023,2
Trillium,09,00-14,10/31/2023,13
Trillium,09,15-29,10/31/2023,1
Trillium,09,15-29,10/31/2023,11
Trillium,09,15-29,10/31/2023,1
Trillium,09,15-29,10/31/2023,19
Trillium,09,30-44,10/31/2023,10
Trillium,09,30-44,10/31/2023,3
Trillium,09,30-44,10/31/2023,2
Trillium,09,30-44,10/31/2023,25
Trillium,09,45-59,10/31/2023,12
Trillium,09,45-59,10/31/2023,1
Trillium,09,45-59,10/31/2023,26
Trillium,10,00-14,10/31/2023,26
Trillium,10,00-14,10/31/2023,3
Trillium,10,00-14,10/31/2023,36
Trillium,10,15-29,10/31/2023,8
Trillium,10,15-29,10/31/2023,2
Trillium,10,15-29,10/31/2023,2
Trillium,10,15-29,10/31/2023,7
Trillium,10,30-44,10/31/2023,5
Trillium,10,30-44,10/31/2023,4
Trillium,10,45-59,10/31/2023,6
Trillium,10,45-59,10/31/2023,8
Trillium,11,00-14,10/31/2023,34
Trillium,11,00-14,10/31/2023,1
Trillium,11,00-14,10/31/2023,54
Trillium,11,15-29,10/31/2023,31
Trillium,11,15-29,10/31/2023,1
Trillium,11,15-29,10/31/2023,59
Trillium,11,30-44,10/31/2023,54
Trillium,11,30-44,10/31/2023,1
Trillium,11,30-44,10/31/2023,1
Trillium,11,30-44,10/31/2023,138
Trillium,11,45-59,10/31/2023,50
Trillium,11,45-59,10/31/2023,1
Trillium,11,45-59,10/31/2023,4
Trillium,11,45-59,10/31/2023,65
Trillium,12,00-14,10/31/2023,45
Trillium,12,00-14,10/31/2023,1
Trillium,12,00-14,10/31/2023,4
Trillium,12,00-14,10/31/2023,56
Trillium,12,15-29,10/31/2023,43
Trillium,12,15-29,10/31/2023,1
Trillium,12,15-29,10/31/2023,13
Trillium,12,15-29,10/31/2023,57
Trillium,12,30-44,10/31/2023,43
Trillium,12,30-44,10/31/2023,1
Trillium,12,30-44,10/31/2023,4
Trillium,12,30-44,10/31/2023,58
Trillium,12,45-59,10/31/2023,48
Trillium,12,45-59,10/31/2023,4
Trillium,12,45-59,10/31/2023,4
Trillium,12,45-59,10/31/2023,56
Trillium,13,00-14,10/31/2023,1
Trillium,13,00-14,10/31/2023,69
Trillium,13,00-14,10/31/2023,3
Trillium,13,00-14,10/31/2023,3
Trillium,13,00-14,10/31/2023,125
Trillium,13,15-29,10/31/2023,3
Trillium,13,15-29,10/31/2023,40
Trillium,13,15-29,10/31/2023,4
Trillium,13,15-29,10/31/2023,4
Trillium,13,15-29,10/31/2023,52
Trillium,13,30-44,10/31/2023,2
Trillium,13,30-44,10/31/2023,41
Trillium,13,30-44,10/31/2023,2
Trillium,13,30-44,10/31/2023,5
Trillium,13,30-44,10/31/2023,33
Trillium,13,45-59,10/31/2023,19
